 ,gas,electricity,heat_demand
6802,0.93459,0.90307,1.07350227
6803,0.93459,0.81198,1.04736546
6804,0.93459,0.80316,1.00903823
6805,0.93459,0.78767,0.97122705
6806,0.93459,0.79221,0.98175115
6807,0.93459,0.81478,1.03839316
6808,0.93459,0.90267,1.1075306
6809,0.93459,0.94635,1.22561033
6810,0.93459,0.96331,1.36568199
6811,0.93459,0.91349,0.94454276
6812,0.93459,0.82814,0.98766752
6813,0.93459,0.80383,1.01645247
6814,0.93459,0.66972,1.02062171
6815,0.93459,0.50316,1.07936678
6816,0.9047,0.49728,1.1123327
6817,0.9047,0.4313,1.11892589
6818,0.9047,0.49809,1.15189181
6819,0.9047,0.57435,1.16507818
6820,0.9047,0.64101,1.19145092
6821,0.9047,0.75695,1.19145092
6822,0.9047,0.82333,1.21123048
6823,0.9047,0.81037,0.94996568
6824,0.9047,0.80356,0.72582792
6825,0.9047,0.66719,0.64580396
6826,0.9047,0.59693,0.53153855
6827,0.9047,0.63219,0.5630472
6828,0.9047,0.57476,0.47480105
6829,0.9047,0.7679,0.54149931
6830,0.9047,0.826,0.47598723
6831,0.9047,0.8833,0.61077719
6832,0.9047,0.97427,0.64889687
6833,0.9047,1.05882,0.76262789
6834,0.9047,1.09328,0.82277168
6835,0.9047,1.0329,0.9245866
6836,0.9047,0.93967,0.96023805
6837,0.9047,0.94555,0.98621939
6838,0.9047,0.91803,1.02711705
6839,0.9047,0.91683,1.05309838
6840,0.9047,0.83963,1.07936678
6841,0.9047,0.81812,1.12551907
6842,0.9047,0.81892,1.07936678
6843,0.9047,0.83241,1.11892589
6844,0.9047,0.83468,1.13211226
6845,0.9047,0.84176,1.17167137
6846,0.9047,0.87582,1.19145092
6847,0.9047,0.86888,0.96564591
6848,0.9047,0.85192,0.75167782
6849,0.9047,0.83215,0.67157053
6850,0.9047,0.81745,0.63213615
6851,0.9047,0.80517,0.57777413
6852,0.9047,0.65877,0.52475718
6853,0.9047,0.5606,0.50220463
6854,0.9047,0.63072,0.48663048
6855,0.9047,0.78126,0.54586771
6856,0.9047,0.87008,0.67582227
6857,0.9047,0.8976,0.74515527
6858,0.9047,0.87716,0.77035383
6859,0.9047,0.79675,0.83722352
6860,0.9047,0.72916,0.85469614
6861,0.9047,0.71741,0.85469614
6862,0.9047,0.55058,0.9072422
6863,0.9047,0.38669,0.91306641
6864,0.89929,0.53923,0.9072422
6865,0.89929,0.62124,0.9072422
6866,0.89929,0.69951,0.89559379
6867,0.89929,0.7106,0.87229697
6868,0.89929,0.82587,0.88976959
6869,0.89929,0.97854,0.89559379
6870,0.89929,1.15031,0.87812118
6871,0.89929,1.16794,0.77348681
6872,0.89929,1.1594,1.17151137
6873,0.89929,1.14257,1.06220657
6874,0.89929,1.13802,1.04928574
6875,0.89929,1.10129,1.00082925
6876,0.89929,1.07124,0.96651777
6877,0.89929,1.02449,0.94879908
6878,0.89929,1.06042,0.95486071
6879,0.89929,1.1228,0.98563075
6880,0.89929,1.15138,1.00134836
6881,0.89929,1.16594,1.0134963
6882,0.89929,1.202,1.09376575
6883,0.89929,1.15045,0.70119846
6884,0.89929,0.99123,0.72240398
6885,0.89929,0.93112,0.72947249
6886,0.89929,0.83322,0.76789587
6887,0.89929,0.84417,0.7907581
6888,0.88989,0.84043,0.80240651
6889,0.88989,0.83081,0.80240651
6890,0.88989,0.82106,0.80240651
6891,0.88989,0.83081,0.80823072
6892,0.88989,0.89746,0.81405492
6893,0.88989,1.03932,0.77930638
6894,0.88989,1.2,0.80823072
6895,0.88989,1.23433,0.75464942
6896,0.88989,1.22885,1.09313757
6897,0.88989,1.18825,1.07199914
6898,0.88989,1.17302,0.9409072
6899,0.88989,1.13669,0.97231563
6900,0.88989,1.11986,0.93808287
6901,0.88989,1.09234,0.94801445
6902,0.88989,1.10303,0.95539272
6903,0.88989,1.13749,0.97270581
6904,0.88989,1.20615,1.00687138
6905,0.88989,1.276,1.0268325
6906,0.88989,1.4045,1.12008022
6907,0.88989,1.2354,0.72240398
6908,0.88989,1.11091,0.69414605
6909,0.88989,1.0305,0.736541
6910,0.88989,0.93045,0.78501163
6911,0.88989,0.96184,0.75648537
6912,0.94895,0.93793,0.7907581
6913,0.94895,0.88758,0.79658231
6914,0.94895,0.87623,0.86064856
6915,0.94895,0.88424,0.85482436
6916,0.94895,0.91696,0.87229697
6917,0.94895,1.01354,0.88394538
6918,0.94895,1.16434,0.87812118
6919,0.94895,1.1821,0.74878022
6920,0.94895,1.16661,1.11581581
6921,0.94895,1.12453,1.09562773
6922,0.94895,1.07017,1.05574605
6923,0.94895,0.99844,1.05935889
6924,0.94895,0.99123,0.97872503
6925,0.94895,0.98001,0.93921155
6926,0.94895,0.99083,0.950824
6927,0.94895,1.00525,1.01440731
6928,0.94895,1.12453,1.09201502
6929,0.94895,1.16567,1.14524389
6930,0.94895,1.16407,1.39199647
6931,0.94895,1.09809,0.98048006
6932,0.94895,0.99203,0.96610514
6933,0.94895,0.97026,0.9732926
6934,0.94895,0.90922,0.95966005
6935,0.94895,0.86621,0.95966005
6936,0.93814,0.87222,0.97713267
6937,0.93814,0.85218,0.97130846
6938,0.93814,0.84871,0.98878108
6939,0.93814,0.87663,0.97713267
6940,0.93814,0.91483,1.00113571
6941,0.93814,1.03785,0.99464038
6942,0.93814,1.19319,1.00113571
6943,0.93814,1.22378,0.92429894
6944,0.93814,1.21857,1.29020422
6945,0.93814,1.19105,1.19697345
6946,0.93814,1.17956,1.16042968
6947,0.93814,1.14737,1.1577683
6948,0.93814,1.08981,1.15923554
6949,0.93814,1.07004,1.28350576
6950,0.93814,1.09809,1.26877118
6951,0.93814,1.16153,1.3680545
6952,0.93814,1.19145,1.42260726
6953,0.93814,1.25316,1.42621196
6954,0.93814,1.3512,1.48848288
6955,0.93814,1.22364,1.04002823
6956,0.93814,1.10583,1.03216964
6957,0.93814,1.02235,1.01645247
6958,0.93814,0.96585,0.98878108
6959,0.93814,0.93967,0.98878108
6960,0.90071,0.91162,1.00113571
6961,0.90071,0.87502,0.97713267
6962,0.90071,0.88851,1.00113571
6963,0.90071,0.89907,0.99464038
6964,0.90071,0.93914,0.97713267
6965,0.90071,1.00712,1.00763105
6966,0.90071,1.13241,0.99464038
6967,0.90071,1.18424,0.89822249
6968,0.90071,1.13402,1.25919381
6969,0.90071,1.05508,1.27319872
6970,0.90071,1.01367,1.25416315
6971,0.90071,0.95049,1.24426329
6972,0.90071,0.90307,1.16421653
6973,0.90071,0.90414,1.08267179
6974,0.90071,0.90428,1.10618192
6975,0.90071,0.90802,1.25217937
6976,0.90071,0.99804,1.32099002
6977,0.90071,1.02596,1.30624526
6978,0.90071,1.01901,1.42708243
6979,0.90071,0.96411,1.01645247
6980,0.90071,0.90147,0.98048006
6981,0.90071,0.90321,0.9732926
6982,0.90071,0.89746,0.95966005
6983,0.90071,0.85806,0.93636323
6984,0.92048,0.86501,0.93636323
6985,0.92048,0.83615,0.94801164
6986,0.92048,0.81612,0.93053903
6987,0.92048,0.82013,0.91889062
6988,0.92048,0.83201,0.93053903
6989,0.92048,0.85606,0.94218744
6990,0.92048,0.89359,0.93053903
6991,0.92048,0.93727,0.7606773
6992,0.92048,0.96625,0.64150485
6993,0.92048,0.97774,0.68511045
6994,0.92048,0.98482,0.63156337
6995,0.92048,0.96705,0.61432722
6996,0.92048,0.95209,0.60059366
6997,0.92048,0.94167,0.54358049
6998,0.92048,0.9386,0.48534211
6999,0.92048,0.96492,0.50251847
7000,0.92048,1.01086,0.6730282
7001,0.92048,1.08566,0.76845209
7002,0.92048,1.13669,0.79365065
7003,0.92048,1.02035,0.90128978
7004,0.92048,0.96518,0.91293819
7005,0.92048,0.96505,0.96673339
7006,0.92048,0.94007,1.02062171
7007,0.92048,0.89746,0.97713267
7008,0.92048,0.8443,1.00113571
7009,0.92048,0.85766,0.99464038
7010,0.92048,0.85619,0.97713267
7011,0.92048,0.85098,0.98878108
7012,0.92048,0.84818,0.99464038
7013,0.92048,0.85793,1.01412638
7014,0.92048,0.8968,1.05309838
7015,0.92048,0.92084,0.92690621
7016,0.92048,0.98268,0.71257379
7017,0.92048,0.99737,0.71797762
7018,0.92048,1.00873,0.48593381
7019,0.92048,1.00312,0.47162001
7020,0.92048,0.96465,0.51696573
7021,0.92048,0.91149,0.46740182
7022,0.92048,0.935,0.46740182
7023,0.92048,0.97413,0.48746904
7024,0.92048,1.03624,0.60242824
7025,0.92048,1.13241,0.65264048
7026,0.92048,1.1789,0.71793599
7027,0.92048,1.126,0.78480567
7028,0.92048,1.02609,0.79062988
7029,0.92048,1.00566,0.77315726
7030,0.92048,0.97774,0.80823072
7031,0.92048,0.90214,0.77930638
7032,0.88996,0.85899,0.7907581
7033,0.88996,0.84791,0.82570333
7034,0.88996,0.84136,0.83152754
7035,0.88996,0.84016,0.80240651
7036,0.88996,0.84938,0.77360112
7037,0.88996,1.00459,0.70144013
7038,0.88996,1.19052,0.67457319
7039,0.88996,1.1972,0.59312546
7040,0.88996,1.19092,0.9614805
7041,0.88996,1.16901,0.95146118
7042,0.88996,1.16901,0.94581584
7043,0.88996,1.10557,0.94232518
7044,0.88996,1.08647,0.93757808
7045,0.88996,1.10076,0.94165494
7046,0.88996,1.13415,0.94587263
7047,0.88996,1.16514,1.01196077
7048,0.88996,1.21964,0.99901767
7049,0.88996,1.27186,1.05971952
7050,0.88996,1.38526,1.07802933
7051,0.88996,1.19412,0.68603847
7052,0.88996,1.15165,0.78930273
7053,0.88996,1.07124,0.7567516
7054,0.88996,0.9943,0.77497589
7055,0.88996,1.02836,0.77752534
7056,0.90068,0.97614,0.6941922
7057,0.90068,0.95957,0.63061977
7058,0.90068,0.92217,0.73035436
7059,0.90068,0.94688,0.75187434
7060,0.90068,0.98041,0.69478108
7061,0.90068,1.12453,0.69478108
7062,0.90068,1.25062,0.67457319
7063,0.90068,1.31567,0.62174872
7064,0.90068,1.29831,1.01631215
7065,0.90068,1.23807,0.98794624
7066,0.90068,1.20107,0.94983407
7067,0.90068,1.11598,0.94697863
7068,0.90068,1.08019,0.94755294
7069,0.90068,1.08446,0.96988159
7070,0.90068,1.08005,0.97651319
7071,0.90068,1.11452,0.98973932
7072,0.90068,1.19052,1.01105718
7073,0.90068,1.29831,1.0268325
7074,0.90068,1.37137,1.16393768
7075,0.90068,1.20414,0.74360951
7076,0.90068,1.11585,0.76485625
7077,0.90068,1.04666,0.78641863
7078,0.90068,0.9931,0.79658231
7079,0.90068,0.97253,0.76789587
7080,0.93176,0.92845,0.72293368
7081,0.93176,0.91576,0.68531997
7082,0.93176,0.8988,0.65845303
7083,0.93176,0.90281,0.66382642
7084,0.93176,0.96331,0.65307965
7085,0.93176,1.04052,0.64233287
7086,0.93176,1.1968,0.63695949
7087,0.93176,1.29524,0.54841835
7088,0.93176,1.25984,0.95673401
7089,0.93176,1.21964,0.94768529
7090,0.93176,1.18117,0.94562732
7091,0.93176,1.09101,0.94369821
7092,0.93176,1.06523,0.94355832
7093,0.93176,1.05708,0.94873718
7094,0.93176,1.07471,0.95903772
7095,0.93176,1.10957,0.97792452
7096,0.93176,1.17369,1.00054858
7097,0.93176,1.21135,1.00162498
7098,0.93176,1.2346,1.0759882
7099,0.93176,1.11011,0.64730809
7100,0.93176,1.01995,0.65131822
7101,0.93176,0.99617,0.65933848
7102,0.93176,0.9565,0.69069336
7103,0.93176,0.94555,0.69606674
7104,0.977,0.91149,0.70681352
7105,0.977,0.89786,0.72293368
7106,0.977,0.88972,0.73368045
7107,0.977,0.8984,0.76219062
7108,0.977,0.9362,0.7907581
7109,0.977,1.02516,0.81405492
7110,0.977,1.15111,0.83735174
7111,0.977,1.21964,0.71502797
7112,0.977,1.21964,1.12330779
7113,0.977,1.17916,1.17783148
7114,0.977,1.12373,1.15283738
7115,0.977,1.08379,1.05601224
7116,0.977,1.03811,1.05701759
7117,0.977,1.00445,0.99214875
7118,0.977,0.98816,0.99234783
7119,0.977,1.00539,1.0341356
7120,0.977,1.02983,1.06912228
7121,0.977,1.07859,1.27040751
7122,0.977,1.05922,1.37445348
7123,0.977,0.9744,0.89423054
7124,0.977,0.89853,0.85829324
7125,0.977,0.9004,0.80798101
7126,0.977,0.84457,0.78501163
7127,0.977,0.8431,0.73936961
7128,0.99678,0.83442,0.71756029
7129,0.99678,0.83348,0.76219062
7130,0.99678,0.82306,0.72293368
7131,0.99678,0.83348,0.73936961
7132,0.99678,0.87382,0.76789587
7133,0.99678,0.97854,0.81405492
7134,0.99678,1.13669,0.86064856
7135,0.99678,1.18504,0.79545315
7136,0.99678,1.12039,1.16529234
7137,0.99678,1.09114,1.11600602
7138,0.99678,1.02796,1.0786865
7139,0.99678,0.97306,1.06816163
7140,0.99678,0.97867,1.04967375
7141,0.99678,0.96144,1.06262536
7142,0.99678,0.96879,1.02609548
7143,0.99678,0.99003,1.0456477
7144,0.99678,1.08233,1.13678594
7145,0.99678,1.13949,1.16289427
7146,0.99678,1.14123,1.34813901
7147,0.99678,1.00485,1.04002823
7148,0.99678,0.94047,1.07146258
7149,0.99678,0.90227,1.063604
7150,0.99678,0.83762,1.02711705
7151,0.99678,0.81131,1.04010771
7152,1.01054,0.74853,1.02711705
7153,1.01054,0.76256,1.05959371
7154,1.01054,0.70766,1.09914633
7155,1.01054,0.61109,1.09914633
7156,1.01054,0.70846,1.11892589
7157,1.01054,0.69216,1.12551907
7158,1.01054,0.8256,1.13211226
7159,1.01054,0.88905,0.96051675
7160,1.01054,0.8431,0.78733023
7161,1.01054,0.80276,0.81739155
7162,1.01054,0.76723,0.70813848
7163,1.01054,0.5614,0.66393435
7164,1.01054,0.51518,0.6586453
7165,1.01054,0.54978,0.77108286
7166,1.01054,0.76042,0.79286481
7167,1.01054,0.81972,0.89805275
7168,1.01054,0.87102,0.9102815
7169,1.01054,0.98509,0.8907955
7170,1.01054,0.99604,0.9056879
7171,1.01054,0.85993,0.96673339
7172,1.01054,0.80637,0.98621939
7173,1.01054,0.84577,1.01869605
7174,1.01054,0.66224,1.13211226
7175,1.01054,0.49728,1.12551907
7176,1.01054,0.03513,1.13211226
7177,1.01054,0.09657,1.1123327
7178,1.01054,0.36371,1.15189181
7179,1.01054,0.49849,1.158485
7180,1.01054,0.57035,1.13870544
7181,1.01054,0.72769,1.13870544
7182,1.01054,0.77124,1.09255315
7183,1.01054,0.83201,0.97781598
7184,1.01054,0.88224,0.91238571
7185,1.01054,0.88304,0.85337072
7186,1.01054,0.87021,0.72508629
7187,1.01054,0.8976,0.61040901
7188,1.01054,0.87676,0.56655412
7189,1.01054,0.87088,0.55590821
7190,1.01054,0.87088,0.57129471
7191,1.01054,0.91229,0.60182432
7192,1.01054,0.98175,0.65834574
7193,1.01054,1.09047,0.62983557
7194,1.01054,1.10997,0.66595273
7195,1.01054,1.0488,0.74411397
7196,1.01054,0.97854,0.70988245
7197,1.01054,0.95183,0.7041772
7198,1.01054,0.89559,0.73368045
7199,1.01054,0.84176,0.72830707
7200,1.05247,0.84951,0.72293368
7201,1.05247,0.85218,0.73368045
7202,1.05247,0.85619,0.70681352
7203,1.05247,0.86607,0.66919981
7204,1.05247,0.86995,0.7121869
7205,1.05247,0.91055,0.70144013
7206,1.05247,1.03117,0.69606674
7207,1.05247,1.1443,0.6295538
7208,1.05247,1.11037,0.97521637
7209,1.05247,1.08473,0.97107236
7210,1.05247,1.07204,0.96444399
7211,1.05247,1.06229,0.99105731
7212,1.05247,1.03891,1.01635812
7213,1.05247,1.07498,1.03959977
7214,1.05247,1.14911,0.95833349
7215,1.05247,1.18371,0.9964088
7216,1.05247,1.23139,1.0268325
7217,1.05247,1.31474,1.0860382
7218,1.05247,1.34666,1.15516619
7219,1.05247,1.26345,0.74360951
7220,1.05247,1.14724,0.77923117
7221,1.05247,1.05281,0.77204371
7222,1.05247,1.03424,0.7907581
7223,1.05247,0.98509,0.79658231
7224,1.10949,0.99136,0.80240651
7225,1.10949,0.98575,0.81405492
7226,1.10949,0.97547,0.83152754
7227,1.10949,0.96732,0.84317595
7228,1.10949,0.96665,0.84900015
7229,1.10949,0.97774,0.87229697
7230,1.10949,1.07471,1.00763105
7231,1.10949,1.21149,0.99546947
7232,1.10949,1.24234,1.34154107
7233,1.10949,1.23166,1.25479742
7234,1.10949,1.18558,1.15170216
7235,1.10949,1.18424,1.1809103
7236,1.10949,1.12894,1.12740505
7237,1.10949,1.13468,1.07185482
7238,1.10949,1.19546,1.20136629
7239,1.10949,1.23166,1.51248309
7240,1.10949,1.26091,1.48182235
7241,1.10949,1.3309,1.48182235
7242,1.10949,1.38086,1.5674263
7243,1.10949,1.30833,1.03216964
7244,1.10949,1.21696,1.02431105
7245,1.10949,1.11011,1.07932117
7246,1.10949,1.04332,1.05309838
7247,1.10949,1.01273,1.09914633
7248,1.10045,1.00338,1.05959371
7249,1.10045,0.98923,1.04660305
7250,1.10045,0.97961,1.05959371
7251,1.10045,0.97213,1.04010771
7252,1.10045,0.97974,1.05309838
7253,1.10045,1.00779,1.05309838
7254,1.10045,1.12026,1.05959371
7255,1.10045,1.21977,1.03302631
7256,1.10045,1.26625,1.48551052
7257,1.10045,1.22311,1.44598734
7258,1.10045,1.16995,1.42131906
7259,1.10045,1.15031,1.38191139
7260,1.10045,1.12881,1.47912393
7261,1.10045,1.11625,1.59922791
7262,1.10045,1.16407,1.52139307
7263,1.10045,1.21857,1.4874532
7264,1.10045,1.24715,1.59524464
7265,1.10045,1.31928,1.72964833
7266,1.10045,1.3878,1.78478973
7267,1.10045,1.29831,1.23029135
7268,1.10045,1.21269,1.28598643
7269,1.10045,1.09274,1.25416067
7270,1.10045,1.05508,1.19145092
7271,1.10045,0.99737,1.2046373
7272,1.03425,0.98041,1.21123048
7273,1.03425,0.96411,1.23101004
7274,1.03425,0.95022,1.23760322
7275,1.03425,0.9398,1.21123048
7276,1.03425,0.94915,1.19145092
7277,1.03425,0.9756,1.19145092
7278,1.03425,1.05761,1.17826455
7279,1.03425,1.12039,1.18561328
7280,1.03425,1.14297,1.55292092
7281,1.03425,1.10076,1.45855236
7282,1.03425,1.03811,1.38743187
7283,1.03425,1.0325,1.35822241
7284,1.03425,1.02289,1.32000859
7285,1.03425,1.03317,1.30567328
7286,1.03425,1.08393,1.4215021
7287,1.03425,1.13468,1.49340716
7288,1.03425,1.17916,1.55684359
7289,1.03425,1.24501,1.58564438
7290,1.03425,1.2374,1.63003266
7291,1.03425,1.16941,1.09503835
7292,1.03425,1.13709,1.063604
7293,1.03425,1.07284,1.04002823
7294,1.03425,1.03117,1.00113571
7295,1.03425,0.99417,0.98878108
7296,1.02816,0.97694,0.95383585
7297,1.02816,0.94421,0.92471482
7298,1.02816,0.88411,0.87812118
7299,1.02816,0.85913,0.84317595
7300,1.02816,0.84644,0.81405492
7301,1.02816,0.84604,1.03361238
7302,1.02816,0.88558,1.09914633
7303,1.02816,0.9358,1.15474464
7304,1.02816,0.96452,1.58065697
7305,1.02816,0.96532,1.50233595
7306,1.02816,0.9378,1.42156882
7307,1.02816,0.95156,1.39213034
7308,1.02816,0.9764,1.32819516
7309,1.02816,0.94341,1.49034973
7310,1.02816,0.91763,1.30416865
7311,1.02816,0.9179,1.30651932
7312,1.02816,0.91883,1.50035914
7313,1.02816,1.01701,1.54724332
7314,1.02816,1.00552,1.63003266
7315,1.02816,0.99123,1.15072694
7316,1.02816,0.92404,1.17459626
7317,1.02816,0.89907,1.20642203
7318,1.02816,0.90414,1.21123048
7319,1.02816,0.85606,1.28801511
7320,1.01611,0.84136,1.36763429
7321,1.01611,0.82694,1.44001537
7322,1.01611,0.8224,1.49792023
7323,1.01611,0.75655,1.51239644
7324,1.01611,0.75053,1.51239644
7325,1.01611,0.78887,1.53411076
7326,1.01611,0.81759,1.55582509
7327,1.01611,0.84163,1.45727813
7328,1.01611,0.8626,1.29117715
7329,1.01611,0.90134,1.20312148
7330,1.01611,0.87876,1.13531328
7331,1.01611,0.86501,1.10560948
7332,1.01611,0.88972,1.0161602
7333,1.01611,0.85886,1.09175672
7334,1.01611,0.85338,1.12792691
7335,1.01611,0.87008,1.25897958
7336,1.01611,0.8976,1.34340859
7337,1.01611,0.94982,1.35788481
7338,1.01611,1.02369,1.36702465
7339,1.01611,0.93954,1.42083203
7340,1.01611,0.89372,1.43530824
7341,1.01611,0.86888,1.39911771
7342,1.01611,0.8817,1.40382483
7343,1.01611,0.85245,1.44001537
7344,1.01611,0.69858,1.41830104
7345,1.01611,0.61883,1.35315808
7346,1.01611,0.56901,1.35315808
7347,1.01611,0.51558,1.32420565
7348,1.01611,0.55686,1.31696754
7349,1.01611,0.62471,1.28801511
7350,1.01611,0.67854,1.30249132
7351,1.01611,0.75668,1.19636746
7352,1.01611,0.82013,0.97917182
7353,1.01611,0.88571,0.88313352
7354,1.01611,0.89786,0.80572862
7355,1.01611,0.96692,0.73170571
7356,1.01611,1.00125,0.67944397
7357,1.01611,0.9907,0.64895558
7358,1.01611,0.99537,0.74247612
7359,1.01611,0.98468,0.80572651
7360,1.01611,1.02796,0.91677683
7361,1.01611,1.04773,0.94275816
7362,1.01611,1.06897,0.96423726
7363,1.01611,1.04506,1.01869605
7364,1.01611,1.00833,1.05165549
7365,1.01611,0.95503,1.0912146
7366,1.01611,0.9159,1.18485774
7367,1.01611,0.85031,1.23760322
7368,1.07243,0.85325,1.30249132
7369,1.07243,0.83001,1.33868186
7370,1.07243,0.79755,1.36039618
7371,1.07243,0.79448,1.40382483
7372,1.07243,0.80209,1.43277726
7373,1.07243,0.8455,1.48344401
7374,1.07243,0.97106,1.51239644
7375,1.07243,1.07872,1.58100257
7376,1.07243,1.10263,1.96401902
7377,1.07243,1.09889,1.79694141
7378,1.07243,1.0842,1.56279506
7379,1.07243,1.07565,1.3361756
7380,1.07243,1.05401,1.23701192
7381,1.07243,1.07992,1.16955321
7382,1.07243,1.08981,1.17467239
7383,1.07243,1.11639,1.34948839
7384,1.07243,1.14056,1.45401715
7385,1.07243,1.20334,1.62404543
7386,1.07243,1.20374,1.64823938
7387,1.07243,1.15018,1.05574541
7388,1.07243,1.0874,1.13481406
7389,1.07243,1.00379,1.09503835
7390,1.07243,0.97106,1.04660305
7391,1.07243,0.8976,1.05309838
7392,1.06547,0.85085,1.02711705
7393,1.06547,0.83936,0.99464038
7394,1.06547,0.84377,0.97130846
7395,1.06547,0.83068,0.95383585
7396,1.06547,0.8447,0.95383585
7397,1.06547,0.87008,0.92471482
7398,1.06547,1.01674,0.91889062
7399,1.06547,1.1049,0.88150485
7400,1.06547,1.13762,1.15167637
7401,1.06547,1.13041,1.08563745
7402,1.06547,1.13776,1.05292297
7403,1.06547,1.14377,1.08109487
7404,1.06547,1.12413,1.07503719
7405,1.06547,1.14257,1.06312669
7406,1.06547,1.16354,1.01187741
7407,1.06547,1.16474,1.07460008
7408,1.06547,1.16527,1.13678594
7409,1.06547,1.30779,1.16289427
7410,1.06547,1.33691,1.22533812
7411,1.06547,1.19546,0.79360609
7412,1.06547,1.13215,0.80079355
7413,1.06547,1.07525,0.78641863
7414,1.06547,1.04733,0.80823072
7415,1.06547,1.00846,0.78501163
7416,1.02293,0.9907,0.80240651
7417,1.02293,0.9744,0.77360112
7418,1.02293,0.95463,0.76789587
7419,1.02293,0.94822,0.79658231
7420,1.02293,0.95704,0.82570333
7421,1.02293,1.00098,0.83152754
7422,1.02293,1.10637,0.83152754
7423,1.02293,1.24181,0.76427377
7424,1.02293,1.26852,1.12033281
7425,1.02293,1.25717,1.01452946
7426,1.02293,1.25557,0.97880939
7427,1.02293,1.25076,0.95744989
7428,1.02293,1.22378,0.97456796
7429,1.02293,1.24221,0.96343698
7430,1.02293,1.26198,0.97384957
7431,1.02293,1.26345,0.99612142
7432,1.02293,1.30779,1.01105718
7433,1.02293,1.51309,1.06912228
7434,1.02293,1.66055,1.22533812
7435,1.02293,1.36509,0.74360951
7436,1.02293,1.22444,0.75067801
7437,1.02293,1.13161,0.76485625
7438,1.02293,1.09248,0.77930638
7439,1.02293,1.03517,0.77930638
7440,1.06325,1.01875,0.78501163
7441,1.06325,0.97707,0.79658231
7442,1.06325,0.94301,0.72293368
7443,1.06325,0.93326,0.61546594
7444,1.06325,0.9374,0.59397239
7445,1.06325,0.96839,0.59397239
7446,1.06325,1.06616,0.68531997
7447,1.06325,1.13963,0.72649727
7448,1.06325,1.18197,1.084448
7449,1.06325,1.1455,1.08746918
7450,1.06325,1.13188,1.0391675
7451,1.06325,1.11612,1.00354356
7452,1.06325,1.08339,0.97491547
7453,1.06325,1.09221,0.98235415
7454,1.06325,1.1061,0.99840403
7455,1.06325,1.1224,1.01181773
7456,1.06325,1.14711,1.01837455
7457,1.06325,1.18037,1.03529046
7458,1.06325,1.14056,1.16393768
7459,1.06325,1.12093,0.75774652
7460,1.06325,1.09769,0.85829324
7461,1.06325,1.00178,0.90860546
7462,1.06325,0.99844,0.91889062
7463,1.06325,0.96879,0.87229697
7464,1.04901,0.935,0.84317595
7465,1.04901,0.93647,0.83735174
7466,1.04901,0.92525,0.81987913
7467,1.04901,0.92191,0.87229697
7468,1.04901,0.94021,0.91306641
7469,1.04901,0.96732,0.89559379
7470,1.04901,1.09862,0.87229697
7471,1.04901,1.18851,0.81522545
7472,1.04901,1.22244,1.11442557
7473,1.04901,1.23981,1.1246415
7474,1.04901,1.23072,1.21349155
7475,1.04901,1.2175,1.16229309
7476,1.04901,1.19733,1.03830638
7477,1.04901,1.1984,0.99689487
7478,1.04901,1.20494,0.99492624
7479,1.04901,1.19399,1.00775291
7480,1.04901,1.22217,1.05220637
7481,1.04901,1.38473,1.17185371
7482,1.04901,1.29804,1.29551006
7483,1.04901,1.19105,0.87266816
7484,1.04901,1.12387,0.89423054
7485,1.04901,1.08233,0.94454276
7486,1.04901,1.08834,0.93053903
7487,1.04901,1.02235,0.88976959
7488,1.08311,1.0663,0.88394538
7489,1.08311,1.02823,0.86647277
7490,1.08311,1.01527,0.88976959
7491,1.08311,0.99029,0.92471482
7492,1.08311,0.98041,0.89559379
7493,1.08311,0.97948,0.87812118
7494,1.08311,1.02542,0.88394538
7495,1.08311,1.052,0.83018493
7496,1.08311,1.05815,0.67042028
7497,1.08311,1.09221,0.61633068
7498,1.08311,1.0866,0.57481042
7499,1.08311,1.06523,0.56591763
7500,1.08311,1.05013,0.55648973
7501,1.08311,1.0313,0.55101512
7502,1.08311,1.03063,0.59348924
7503,1.08311,1.05347,0.81426682
7504,1.08311,1.08206,0.75680368
7505,1.08311,1.16407,0.78592471
7506,1.08311,1.1781,0.79947486
7507,1.08311,1.14403,0.90128978
7508,1.08311,1.0679,0.91293819
7509,1.08311,1.03598,0.91876239
7510,1.08311,1.02663,0.92471482
7511,1.08311,0.98669,0.94801164
7512,1.08311,0.99871,0.98295687
7513,1.08311,0.96839,0.94218744
7514,1.08311,0.96612,0.95966005
7515,1.08311,0.95396,0.93636323
7516,1.08311,0.94915,0.95966005
7517,1.08311,0.96452,0.97713267
7518,1.08311,0.9724,1.00763105
7519,1.08311,0.99804,0.96226622
7520,1.08311,0.99804,0.85158583
7521,1.08311,1.01941,0.70994709
7522,1.08311,1.0098,0.6177193
7523,1.08311,1.01567,0.59854154
7524,1.08311,1.0325,0.60159852
7525,1.08311,1.00178,0.52372334
7526,1.08311,1.02689,0.58945766
7527,1.08311,1.0492,0.69555178
7528,1.08311,1.11679,0.79174891
7529,1.08311,1.19372,0.85581517
7530,1.08311,1.20601,0.8518927
7531,1.08311,1.19826,0.91293819
7532,1.08311,1.17823,0.90128978
7533,1.08311,1.12467,0.9245866
7534,1.08311,1.08794,0.95966005
7535,1.08311,1.02956,0.97713267
7536,1.05956,0.9732,0.94801164
7537,1.05956,0.97734,0.97713267
7538,1.05956,0.97814,0.96548426
7539,1.05956,0.96104,0.98878108
